key	men	horse	guns	officer	musician	standard_bearer	soldier_model	man_entity	man_animations_table	equipment_theme	armour	armour_audio	man_health	mount_model	mount_entity	mount_animations_table	mount_armour	mount_health	articulated_entity	ammo_caisson_entity	ammo_caisson_model	artillery_model	siege_gun	gun_type	primary_missile_weapon	core_marksmanship	core_loading_skill	primary_missile_attack	firing_mechanism	default_missile_type	ammo	skeleton_missile	melee_weapon_type	melee_attack	charge_bonus	dismounted_melee_attack	dismounted_charge_bonus	melee_defence	shield_bonus	skeleton_melee	pistols	unit_drill_set	unit_training_level	morale	rank_depth	close_formation_spacing_horizontal	close_formation_spacing_vertical	loose_formation_spacing_horizontal	loose_formation_spacing_vertical	dismounted_close_formation_spacing_horizontal	dismounted_close_formation_spacing_vertical	dismounted_loose_formation_spacing_horizontal	dismounted_loose_formation_spacing_vertical	base_density	melee_bonus_vs_cavalry	grenades	skirmish	guard_mode	can_dismount	can_place_stakes	cannot_run	can_rally	hide_medium_woodland	hide_scrub	hide_long_grass	hide_buildings	can_stalk	can_snipe	does_fire_mounted_by_default	tree_spot_distance	scrub_spot_distance	long_grass_spot_distance	campmap_stealth	campmap_policing_bonus	disciplined	impetuous	scares_horses	fear_effect	inspire	fatigue_resistant	siege_ladders	heat_resistance	cold_resistance	can_do_formed_attack	pike_wall	pike_square	is_immune_to_attrition	can_fire_mounted_whilst_moving	musician_2	ammo_caisson_destroyed_model	ammo_caisson_destruction	all_ranks_fire	guerrilla_deployment	audio_selected	audio_retreat	audio_engaged_in_battle	audio_idle	audio_enemy_approaching	audio_being_charged	audio_being_flanked	audio_wavering	can_climb_fast	can_fire_at_buildings	can_fire_at_ground	armour_piercing_missile_attack	armour_piercing_melee_attack	loose_formation	close_formation_spacing_variation	loose_formation_spacing_variation	dismounted_close_formation_spacing_variation	dismounted_loose_formation_spacing_variation	bulletproof
Inf_Spear_Yari_Samurai_Dojo	160	0	0	officer_yari		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_yari	shogun_infantry_yari	5	leather	1				0	0					false			0	0	0	none		0		spear	8	16	0	0	10	0	foot_spear	0	drill_set_infantry_line	trained	12	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	25	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Yari Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Samurai_Hattori	160	0	0	officer_yari		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_yari	shogun_infantry_yari	5	leather	1				0	0					false			0	0	0	none		0		spear	6	15	0	0	8	0	foot_spear	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	25	false	false	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	true	Unit_type_selection_Yari Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Samurai_MP	160	0	0	officer_yari		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_yari	shogun_infantry_yari	5	leather	1				0	0					false			0	0	0	none		0		spear	6	15	0	0	8	0	foot_spear	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	25	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Yari Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Special_Fire_Bomb_Throwers	40	0	0	officer_sling			shogun_samurai_test	shogun_inf_missile_ashigaru	shogun_man_sling	shogun_infantry_katana	2	leather	1				0	0					false		sling	30	15	0	none	shogun_fire_bomb	10		sabre	2	2	0	0	2	0	foot_sword	0	drill_set_infantry_line	poorly_trained	5	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	true	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Fire Bomb Throwers	Specials_Unit_Order_Retreat	Specials_inmelee	Specials_idle	Specials_enemy_approaching	Specials_charged	Specials_flanked	Specials_wavering	false	true	false	false	false	true	0.8000	1.6000	0.0000	0.0000	false
Inf_Special_Fire_Bomb_Throwers_Dojo	40	0	0	officer_sling			shogun_samurai_test	shogun_inf_missile_ashigaru	shogun_man_sling	shogun_infantry_katana	2	leather	1				0	0					false		sling	40	15	0	none	shogun_fire_bomb	10		sabre	3	2	0	0	2	0	foot_sword	0	drill_set_infantry_line	poorly_trained	7	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	true	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Fire Bomb Throwers	Specials_Unit_Order_Retreat	Specials_inmelee	Specials_idle	Specials_enemy_approaching	Specials_charged	Specials_flanked	Specials_wavering	false	true	false	false	false	true	0.8000	1.6000	0.0000	0.0000	false
Inf_Special_Fire_Bomb_Throwers_Hojo	40	0	0	officer_sling			shogun_samurai_test	shogun_inf_missile_ashigaru	shogun_man_sling	shogun_infantry_katana	2	leather	1				0	0					false		sling	35	20	0	none	shogun_fire_bomb	10		sabre	2	2	0	0	2	0	foot_sword	0	drill_set_infantry_line	poorly_trained	5	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	true	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Fire Bomb Throwers	Specials_Unit_Order_Retreat	Specials_inmelee	Specials_idle	Specials_enemy_approaching	Specials_charged	Specials_flanked	Specials_wavering	false	true	false	false	false	true	0.8000	1.6000	0.0000	0.0000	false
Inf_Special_Fire_Bomb_Throwers_MP	40	0	0	officer_sling			shogun_samurai_test	shogun_inf_missile_ashigaru	shogun_man_sling	shogun_infantry_katana	2	leather	1				0	0					false		sling	30	15	0	none	shogun_fire_bomb	10		sabre	2	2	0	0	2	0	foot_sword	0	drill_set_infantry_line	poorly_trained	5	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	true	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Fire Bomb Throwers	Specials_Unit_Order_Retreat	Specials_inmelee	Specials_idle	Specials_enemy_approaching	Specials_charged	Specials_flanked	Specials_wavering	false	true	false	false	false	true	0.8000	1.6000	0.0000	0.0000	false
Inf_Special_Kisho_Ninjas	60	0	0	officer_sling			shogun_samurai_test	shogun_ninja	shogun_man_ninja	shogun_katana	3	leather	1				0	0					false		sling	40	60	0	none	shogun_fire_bomb	11		sabre	15	22	0	0	10	0	foot_sword	0	drill_set_infantry_line	trained	12	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	true	true	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	true	Unit_type_selection_Kisho Ninjas	Ninja_Unit_Order_Retreat	Ninja_inmelee	Ninja_idle	Ninja_enemy_approaching	Ninja_charged	Ninja_flanked	Ninja_wavering	true	false	false	false	true	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Special_Kisho_Ninjas_Hattori	60	0	0	officer_sling			shogun_samurai_test	shogun_ninja	shogun_man_ninja	shogun_katana	3	leather	1				0	0					false		sling	40	60	0	none	shogun_fire_bomb	2		sabre	15	22	0	0	10	0	foot_sword	0	drill_set_infantry_line	trained	12	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	true	true	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	true	Unit_type_selection_Kisho Ninjas	Ninja_Unit_Order_Retreat	Ninja_inmelee	Ninja_idle	Ninja_enemy_approaching	Ninja_charged	Ninja_flanked	Ninja_wavering	true	false	false	false	true	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Special_Kisho_Ninjas_MP	60	0	0	officer_sling			shogun_samurai_test	shogun_ninja	shogun_man_ninja	shogun_katana	3	leather	1				0	0					false		sling	40	60	0	none	shogun_fire_bomb	2		sabre	16	20	0	0	8	0	foot_sword	0	drill_set_infantry_line	trained	12	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	true	true	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	true	Unit_type_selection_Kisho Ninjas	Ninja_Unit_Order_Retreat	Ninja_inmelee	Ninja_idle	Ninja_enemy_approaching	Ninja_charged	Ninja_flanked	Ninja_wavering	true	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Special_Kisho_Ninjas_Tokugawa	60	0	0	officer_sling			shogun_samurai_test	shogun_ninja	shogun_man_ninja	shogun_katana	3	leather	1				0	0					false		sling	40	60	0	none	shogun_fire_bomb	2		sabre	15	22	0	0	10	0	foot_sword	0	drill_set_infantry_line	trained	12	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	true	true	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	true	Unit_type_selection_Kisho Ninjas	Ninja_Unit_Order_Retreat	Ninja_inmelee	Ninja_idle	Ninja_enemy_approaching	Ninja_charged	Ninja_flanked	Ninja_wavering	true	false	false	false	true	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Katana_Ashigaru	200	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	2	leather	1				0	0					false			0	0	0	none		0		sabre	11	10	0	0	2	0	foot_sword	0	drill_set_infantry_line	trained	5	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Katana_Ashigaru_MP	200	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	2	leather	1				0	0					false			0	0	0	none		0		sabre	11	10	0	0	2	0	foot_sword	0	drill_set_infantry_line	trained	5	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Katana_Hero	40	0	0	officer_katana			shogun_samurai_test	shogun_inf_hero	shogun_man_katana	shogun_infantry_katana	9	leather	1				0	0					false			0	0	0	none		0		sabre	25	28	0	0	10	0	foot_sword	0	drill_set_infantry_line	elite	40	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	true	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Heroes	Heroes_Unit_Order_Retreat	Heroes_inmelee	Heroes_idle	Heroes_enemy_approaching	Heroes_charged	Heroes_flanked	Heroes_wavering	false	false	false	false	false	true	0.3000	0.6000	0.0000	0.0000	false
Inf_Sword_Katana_Hero_MP	40	0	0	officer_katana			shogun_samurai_test	shogun_inf_hero	shogun_man_katana	shogun_infantry_katana	9	leather	1				0	0					false			0	0	0	none		0		sabre	25	28	0	0	10	0	foot_sword	0	drill_set_infantry_line	elite	40	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	true	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Heroes	Heroes_Unit_Order_Retreat	Heroes_inmelee	Heroes_idle	Heroes_enemy_approaching	Heroes_charged	Heroes_flanked	Heroes_wavering	false	false	false	false	false	true	0.3000	0.6000	0.0000	0.0000	false
Inf_Sword_Katana_Hero_Shimazu	40	0	0	officer_katana			shogun_samurai_test	shogun_inf_hero	shogun_man_katana	shogun_infantry_katana	9	leather	1				0	0					false			0	0	0	none		0		sabre	28	30	0	0	12	0	foot_sword	0	drill_set_infantry_line	elite	40	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	true	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Heroes	Heroes_Unit_Order_Retreat	Heroes_inmelee	Heroes_idle	Heroes_enemy_approaching	Heroes_charged	Heroes_flanked	Heroes_wavering	false	false	false	false	false	true	0.3000	0.6000	0.0000	0.0000	false
Inf_Sword_Katana_Ronin	120	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	5	leather	1				0	0					false			0	0	0	none		0		sabre	14	15	0	0	6	0	foot_sword	0	drill_set_infantry_line	trained	12	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Katana_Samurai	160	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	5	leather	1				0	0					false			0	0	0	none		0		sabre	14	15	0	0	4	0	foot_sword	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Katana_Samurai_Dojo	160	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	5	leather	1				0	0					false			0	0	0	none		0		sabre	17	18	0	0	5	0	foot_sword	0	drill_set_infantry_line	trained	12	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Katana_Samurai_Hattori	160	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	5	leather	1				0	0					false			0	0	0	none		0		sabre	14	15	0	0	4	0	foot_sword	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	true	Unit_type_selection_Katana Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Katana_Samurai_MP	160	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	5	leather	1				0	0					false			0	0	0	none		0		sabre	14	15	0	0	4	0	foot_sword	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Katana_Samurai_Shimazu	160	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	5	leather	1				0	0					false			0	0	0	none		0		sabre	16	15	0	0	5	0	foot_sword	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Katana_Wako	160	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	3	leather	1				0	0					false			0	0	0	none		0		sabre	10	11	0	0	7	0	foot_sword	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Infantry_Unit_Selection	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Nodachi_Samurai	160	0	0	officer_nodachi		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_nodachi	shogun_infantry_nodachi	2	leather	1				0	0					false			0	0	0	none		0		sabre	16	28	0	0	1	0	foot_sword	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_No Dachi  Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Nodachi_Samurai_Date	160	0	0	officer_nodachi		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_nodachi	shogun_infantry_nodachi	2	leather	1				0	0					false			0	0	0	none		0		sabre	18	32	0	0	2	0	foot_sword	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_No Dachi  Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Nodachi_Samurai_Hattori	160	0	0	officer_nodachi		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_nodachi	shogun_infantry_nodachi	2	leather	1				0	0					false			0	0	0	none		0		sabre	16	28	0	0	1	0	foot_sword	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	true	Unit_type_selection_No Dachi  Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Nodachi_Samurai_MP	160	0	0	officer_nodachi		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_nodachi	shogun_infantry_nodachi	2	leather	1				0	0					false			0	0	0	none		0		sabre	16	28	0	0	1	0	foot_sword	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_No Dachi  Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Sword_Samurai_Retainers	60	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	5	leather	1				0	0					false			0	0	0	none		0		sabre	14	15	0	0	5	0	foot_sword	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Sh_Cav_Missile_Bow_Cavalry_Hero	40	40	0	sh_bow_cavalry_officer			euroline	shogun_inf_hero	shogun_man_bow_katana	sh_bow_cavalry	8	leather	1	sh_horse	shogun_horse_bow	shogun_mount_horse_katana	6	1					false		bow	80	60	0	none	shogun_hero_arrow	30	mounted_bow	sabre	12	15	12	10	5	0	mounted_slash	0	drill_set_cavalry	well_trained	40	4	1.4000	3.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	true	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	false	false	false	0	true	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Bow_Cavalry_Hero	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Sh_Cav_Missile_Bow_Cavalry_Hero_MP	40	40	0	sh_bow_cavalry_officer			euroline	shogun_inf_hero	shogun_man_bow_katana	sh_bow_cavalry	8	leather	1	sh_horse	shogun_horse_bow	shogun_mount_horse_katana	6	1					false		bow	80	60	0	none	shogun_hero_arrow	30	mounted_bow	sabre	12	15	12	10	5	0	mounted_slash	0	drill_set_cavalry	well_trained	40	4	1.4000	3.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	true	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	false	false	false	0	true	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Bow_Cavalry_Hero	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Sh_Cav_Spear_Yari_Cavalry_Hero	40	40	0	sh_yari_cav_officer			shogun_samurai_test	shogun_inf_hero	shogun_man_yari	sh_yari_cavalry	8	leather	1	sh_horse	shogun_horse_yari	shogun_mount_horse_yari	6	1					false			0	0	0	none		0		spear	20	40	20	15	4	0	mounted_lance	0	drill_set_cavalry	well_trained	40	4	1.4000	3.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	15	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	true	true	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Yari_Cavalry_Hero	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Sh_Cav_Spear_Yari_Cavalry_Hero_MP	40	40	0	sh_yari_cav_officer			shogun_samurai_test	shogun_inf_hero	shogun_man_yari	sh_yari_cavalry	8	leather	1	sh_horse	shogun_horse_yari	shogun_mount_horse_yari	6	1					false			0	0	0	none		0		spear	20	40	20	15	4	0	mounted_lance	0	drill_set_cavalry	well_trained	40	4	1.4000	3.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	15	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	true	true	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Yari_Cavalry_Hero	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
